,TeenageDream,IWanttoHoldYourHand,BeautyandABeat,ImSoExcited,BusyEarnin,CantStop,NewRules,Umbrella,WakeMeUp,StayinAlive,Imagine,SweetDreamsAreMadeofThis,TheWayYouMakeMeFeel,SweetCaroline,LoseYourself,RollingintheDeep,Happy,DANCE,TheNightWeMet,IWillAlwaysLoveYou,Titanium,Summer,Thriller,EyeoftheTiger,Attention,TakeABow,ImStillStanding,TheGreatGigintheSky,SmellsLikeTeenSpirit,YouCantHurryLove,IWantItThatWay,Despacito,UptownFunk,PokerFace,MrBrightside,AllAboutThatBass,HipsDontLie,EasyLover,Firework,WhatsTheUse,IWantYouBack,StillDRE,TheShowMustGoOn,Heartbreaker,PinkWhite,ILoveRocknRoll,JusttheWayYouAre,Smooth,HighwaytoHell,BohemianRhapsody,BadGuy,HeartOfTheCityAintNoLove,JustanIllusion,WakeMeUpBeforeYouGoGo,StayWithMe,Creep,LivinonaPrayer,IWantYoutoWantMe,BadRomance,CantStoptheFeeling,ImaBeliever,BorntoBeWild,UptownGirl,BlindingLights
to,0.011735695063815874,0.06085175218274897,0.016765278662594103,0.03632477043562056,0,0.04847352308967426,0.03073634421475586,0.007823796709210582,0.016187165605263273,0.026079322364035273,0.029339237659539684,0.10355025056308123,0.013039661182017636,0.05029583598778231,0.07593685041292625,0.023471390127631747,0.0430308819006582,0.017386214909356847,0.1075772047516455,0,0.016765278662594103,0.021337627388756133,0.03520708519144762,0.026672034235945167,0.01441225709591423,0.01100221412232738,0.013039661182017636,0,0.009779745886513227,0.11735695063815874,0.01760354259572381,0,0.02416172513138562,0.0027942131104323506,0.019559491773026454,0.01354118661209524,0.05378860237582275,0.03772187699083674,0.03259915295504409,0.017258375093846874,0.030177501592669385,0.032498847869028576,0.027942131104323507,0.05029583598778231,0.049413452900277356,0,0.012353363225069339,0.022353704883458805,0.10204952229405106,0.05867847531907937,0.013806700075077498,0.03520708519144762,0.003259915295504409,0.003911898354605291,0.08214986544671112,0.006519830591008818,0.026079322364035273,0.05690033970334969,0,0.005588426220864701,0.012353363225069339,0.09388556051052699,0.0036674047074424605,0.0320064410831342
life,0.1,0,0.7142857142857143,0,0.25,0.17391304347826086,0,0,0.06896551724137931,0.7407407407407407,0.25,0,0,0,0.17647058823529413,0,0,0,0,0.08333333333333333,0,0,0.15,0,0,0,0.2222222222222222,0,0,0.1111111111111111,0,0,0,0,0,0,0,0,0,0,0,0.03076923076923077,0,0,0.5263157894736842,0,0,0.38095238095238093,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
now,0.1581093268742101,0.029279504976705565,0.0564676167407893,0,0,0,0.018822538913596434,0.05270310895807002,0,0.0878385149301167,0,0,0.04391925746505835,0.1129352334815786,0.02325137159914854,0.02635155447903501,0.05270310895807002,0,0.13175777239517505,0,0,0.14373575170382732,0.01976366585927626,0.03593393792595683,0.08321543519695267,0,0.029279504976705565,0,0.13175777239517505,0.04391925746505835,0.03952733171855252,0,0,0,0.5270310895807002,0.01520281989175097,0.06587888619758753,0.02823380837039465,0.04391925746505835,0,0.1581093268742101,0,0.07529015565438574,0.0564676167407893,0,0,0,0,0.034371592798741316,0.0878385149301167,0.04650274319829708,0.07905466343710504,0,0,0,0,0.04391925746505835,0,0,0,0.20803858799238165,0.1581093268742101,0.049409164648190645,0
every,0.1046554702195741,0,0.14950781459939155,0,0,0.04550237835633656,0,0,0,0,0,0,0,0,0,0.13954062695943212,0,0,0,0.08721289184964506,0,0,0.1046554702195741,0,0.036721217620903183,0,0,0,0,0,0,0,0,0,0,0.08050420786121085,0.08721289184964506,0,0,0,0.05980312583975662,0.032201683144484336,0,0,0.11016365286270956,0,0.11016365286270956,0.19934375279918873,0,0,0,0.1046554702195741,0,0,0,0,0,0,0,0,0,0,0,0
february,0.30000000000000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
you'll,0.1207518749639422,0.4472291665331192,0,0,0,0,0.05750089283997247,0.05366749998397431,0,0,0.603759374819711,0,0.08944583330662384,0,0,0,0.08050124997596146,0,0,0,0,0,0.0603759374819711,0,0,0,0.08944583330662384,0,0,0,0,0,0,0,0,0,0,1.207518749639422,0.13416874995993577,0,0,0,0,0,0,0,0,0,0,0,0,0.0603759374819711,0,0,0,0,0,0,0,0,0,0,0,0
be,0.25010922339821307,0.026466584486583393,0,0,0,0.10874314060791873,0.11909963018962527,0.15879950691950034,0,0,0.08932472264221895,0.08407032719267667,0.07939975345975017,0,0.021017581798169167,0.04763985207585011,0.023819926037925054,0,0,0.029774907547406318,0,0.12992686929777303,0.017864944528443793,0.04872257598666488,0.01253680317785529,0,0.026466584486583393,0.14291955622755034,0,0,0.035729889056887586,0,0,0.01701423288423218,0.11909963018962527,0.02748453004375968,0.08932472264221895,0.15312809595808963,0.039699876729875086,0.021017581798169167,0,0.021987624035007744,0.1701423288423218,0.15312809595808963,0,0.15534734372559816,0,0.13611386307385745,0.06213893749023927,0,0.04203516359633833,0.035729889056887586,0.37714882893381335,0.023819926037925054,0,0,0,0,0.021173267589266714,0,0,0.7145977811377516,0,0
valentine,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
let's,0.75,0,0.42857142857142855,0.07142857142857142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0.5714285714285714,0,0,0,0.07500000000000001,0,0.1,0,0,0,0,0,0,0,0,0,0
go,0.12451124978365313,0,0.17787321397664732,0.05929107132554911,0,0.081202988989339,0,0,0,0,0,0,0,0,0.3295886023684936,0.04150374992788438,0.12451124978365313,0,0,0.05187968740985547,0,0,0,0,0,0.038909765557391604,0,0.24902249956730627,0,0.20751874963942188,0,0.05659602262893324,0,0,0.20751874963942188,0.07183341333672297,0.3631578118689883,0,0.41503749927884376,0.03662095581872151,0.17787321397664732,0,0.4743285706043929,0,0,0,0,0,0.05413532599289266,1.1759395812900573,0.07324191163744302,0.031127812445913283,0,1.2451124978365313,0.12451124978365313,0,0,0,0,0,0,0,0,0.05659602262893324
all,0.05081469036703254,0,0.4718506962653021,0.012098735801674412,0.12703672591758133,0.03314001545676035,0,0.011292153414896118,0.14017845618491734,0.05646076707448059,0.25407345183516267,0,0,0,0.059781988667097094,0.20325876146813016,0.01693823012234418,0.028230383537240295,0.08469115061172089,0.06351836295879067,0.024197471603348824,0,0.02540734518351627,0,0.05348914775477109,0.03175918147939533,0.05646076707448059,0,0,0,0,0,0,0,0.16938230122344178,0.23452934015553478,0.042345575305860444,0,0.11292153414896118,0.029890994333548547,0.08711089777205577,0.06254115737480928,0.024197471603348824,0,0.10697829550954217,0.02209334363784023,0.026744573877385543,0,0.04418668727568046,0.11292153414896118,0.059781988667097094,0.05081469036703254,0.1411519176862015,0,0.20325876146813016,0,0.05646076707448059,0.04619517306093867,0.011292153414896118,0.06049367900837206,0.08023372163215663,0.10162938073406508,0.015879590739697667,0
way,0.31127812445913283,0,0,0,0.07781953111478321,0.02706766299644633,0.029645535662774555,0,0.04293491371850108,0.1844611107905972,0,0,0.32280694388354514,0,0,0,0.04150374992788438,0.13834583309294793,0,0.10375937481971094,0,0,0,0,0,0.038909765557391604,0.0461152776976493,0,0,0,0.6848118738100922,0,0,0,0,0,0.10375937481971094,0.13340491048248548,0,0.07324191163744302,0,0,0,0,0.5242578938259079,0,0.6553223672823849,0,0.10827065198578532,0.13834583309294793,0,0,0.03458645827323698,0.04150374992788438,0,0,0.3458645827323698,0,0,0.05929107132554911,0.13106447345647698,0.24902249956730627,0,0
tonight,2.7,0,1.0714285714285714,0.07142857142857142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6000000000000001,0,0.15789473684210525,0,0,0,0,0,0,0,0,0,0,0,0.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0
no,0.10171078576689567,0,0,0.01614456916934852,0.08475898813907973,0.01474069358940517,0.03228913833869704,0.030136529116117236,0,0.05022754852686206,0.5085539288344784,0,0,0.19373483003218223,0.11965974796105373,0.022602396837087927,0.022602396837087927,0,0,0,0,0,0.06780719051126378,0,0.011895998335309434,0.1271384822086196,0,0.13561438102252757,0.01883533069757327,0.4520479367417585,0.03390359525563189,0.15410725116196314,0,0.1614456916934852,0,0.2607968865817838,0.3390359525563189,0.2421685375402278,0.03767066139514654,0.019943291326842288,0,0.05215937731635676,0,0.2906022450482733,0.03568799500592831,0,0,0.12915655335478815,0.14740693589405168,0.3767066139514655,0.039886582653684576,0.2542769644172392,0,0,0.06780719051126378,0,0,0,0.005022754852686206,0.1614456916934852,0.03568799500592831,0,0,0.18492870139435574
regrets,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
just,0.16951797627815945,0,0.09686741501609111,0.1614456916934852,0.21189747034769932,0.04422208076821551,0,0,0,0.02511377426343103,0,0,0.05022754852686206,0,0.019943291326842288,0.022602396837087927,0.022602396837087927,0.06278443565857757,0,0,0,0,0.016951797627815946,0.046232175348588936,0.16654397669433207,0.021189747034769932,0.07534132279029308,0,0.01883533069757327,0.2636946297660258,0,0,0.3589792438831612,0.03228913833869704,0.3390359525563189,0.02607968865817838,0.028252996046359908,0.14530112252413666,0.15068264558058617,0.1595463306147383,0.01937348300321822,0,0,0,0.10706398501778491,0,0.32119195505335474,0.09686741501609111,0,0.30136529116117233,0.07977316530736915,0.03390359525563189,0.3767066139514655,0,0.06780719051126378,0.03767066139514654,0,0,0,0.22602396837087926,0,0,0.042379494069539864,0.06164290046478526
love,0.07905466343710504,0.05855900995341113,0.0564676167407893,0.03764507782719287,0,0.10311477839622395,0.1129352334815786,0.01756770298602334,0.02726022877141553,0,0,0,0.05855900995341113,0,0.02325137159914854,0.10540621791614004,0,0,0,0.46115220338311275,0.03764507782719287,0.3593393792595683,0,0,0.09708467439644478,0.27175040556504854,0.05855900995341113,0,0,0.7027081194409336,0,0,0,0.1129352334815786,0,0.01520281989175097,0,0,0,0.1162568579957427,0.1129352334815786,0.10946030322060697,0,0.5646761674078931,0.08321543519695267,0.549945484779861,0,0,0,0.04391925746505835,0,0.41503698304480147,0,0,0.39527331718552516,0,0.1756770298602334,0.23955958617304557,0.21081243583228007,0,0.2912540231893343,0.47432798062263015,0.14822749394457194,0.03593393792595683
we,0.285504751218107,0,0.16314557212463254,0.05438185737487752,0,0,0,0.15226920064965704,0,0.12689100054138086,0,0,0,0.16314557212463254,0.033588794260953764,0.3045384012993141,0.03806730016241426,0,0.6661777528422497,0.04758412520301783,0,0.41527963813542834,0,0.05190995476692854,0,0,0,0,0.19033650081207132,0,0.0571009502436214,0,0.20153276556572258,0.02719092868743876,0,0.021961903939854383,0.19033650081207132,0,0,0.20153276556572258,0,0.017569523151883506,0.21752742949951007,0,0,0.24826500105922344,0,0,0,0.19033650081207132,0.13435517704381505,0,0,0,0,0,0.31722750135345223,0,0,0.1359546434371938,0,0.2284038009744856,0,0
can,0.12451124978365313,0,0.35574642795329464,0,0,0.02706766299644633,0,0.2213533329487167,0,0.23057638848824652,0.15563906222956642,0,0,0.17787321397664732,0.03662095581872151,0.04150374992788438,0.08300749985576876,0,0.20751874963942188,0,0,0,0.09338343733773985,0,0,0,0,0,0,0.06917291654647396,0.062255624891826566,0,0,0,0,0.02394447111224099,0.20751874963942188,0,0,0.43945146982465816,0,0,0.05929107132554911,0,0,0.21654130397157065,0,0.17787321397664732,0,0.20751874963942188,0,0.031127812445913283,0,0.04150374992788438,0,0,0,0,0,0.08893660698832366,0,0,0.07781953111478321,0.1697880678867997
dance,0.28300749985576873,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7818990731659514,0,0,0,0.2572795453234261,0,0,0,0,0,0,0,0,0,0,0.16647499991515807,0,0,0,0.4716791664262812,0,0,0,0,0,0,0,0,0.8613271734740788,0,0,0,0,0,0,0,0.09433583328525624,0,0,0,0,0,2.8300749985576874,0,0,0,0
until,0.3678071905112638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1021686640309066,0,0,0,0,0,0,0,0.1532529960463599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.668740346384116
die,0.30000000000000004,0,0,0,0,0.13043478260869565,0,0,0,0,0.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14285714285714285,0,0.15789473684210525,0,0,0,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,1.2000000000000002,0,0
and,0.09632253897119791,0.021405008660266202,0.06880181355085566,0.09173575140114086,0.012040317371399739,0.00837587295401721,0.04128108813051339,0.012843005196159721,0.059786403499364225,0.10702504330133102,0.07224190422839843,0.07932444385863358,0.021405008660266202,0.08256217626102678,0.08499047556282169,0.04495051818655903,0.012843005196159721,0.024972510103643902,0.11237629546639757,0.048161269485598956,0.009173575140114087,0.035026377807708335,0.057793523382718745,0.035026377807708335,0.010139214628547149,0.012040317371399739,0.035675014433777005,0,0.042810017320532405,0.0321075129903993,0,0,0.03966222192931679,0.009173575140114087,0.19264507794239583,0.022228278224122596,0.12040317371399739,0.06192163219577009,0.042810017320532405,0.03966222192931679,0.005504145084068452,0.03852901558847917,0.018347150280228174,0.04128108813051339,0.040556858514188596,0.16751745908034418,0.09125293165692433,0.08256217626102678,0,0.0642150259807986,0,0.048161269485598956,0.005351252165066551,0,0.019264507794239584,0,0.05351252165066551,0,0.021405008660266202,0.022933937850285215,0,0.07705803117695834,0.054181428171298826,0.026269783355781246
will,0.1476438043942987,0,0.10545986028164192,0.035153286760547305,0,0,0,0.03280973430984416,0.10182331337537841,0,0.36910951098574674,0,0,0,0,0.04921460146476623,0,0,0,0.6767007701405356,0,0,0.036910951098574674,0.10066623026884002,0,0,0,0.2952876087885974,0.04101216788730519,0.08202433577461038,0,0,0,0.035153286760547305,0,0,0.061518251830957785,0.05272993014082096,0.08202433577461038,0,0,0,0.14061314704218922,0,0,0,0,0,0,0.4921460146476623,0,0,0,0.04921460146476623,0.1476438043942987,0,0,0,0,0,0,0,0,0.06711082017922668
young,0.3415037499278844,0,0.7317937498454665,0,0,0,0,0,0.235519827536472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.052539038450443755,0,0,0,0,0,0,0,0,0,0.1707518749639422,0,0,0,0,0,0,0,0,0,0,0,0
forever,0.4,0,0,0,0,0,0,0.26666666666666666,0.13793103448275862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
make,0.24902249956730627,0,0.26680982096497097,0.029645535662774555,0,0.02706766299644633,0,0,0,0,0,0,0.32280694388354514,0,0.03662095581872151,0.08300749985576876,0,0.06917291654647396,0,0,0,0,0.062255624891826566,0,0,0.07781953111478321,0,0,0,0,0,0,0.07324191163744302,0,0,0.02394447111224099,0.2593984370492774,0.26680982096497097,0.41503749927884376,0.03662095581872151,0,0,0.11858214265109822,0,0.06553223672823849,0,0.06553223672823849,0.23716428530219644,0,0.06917291654647396,0.2929676465497721,0.031127812445913283,0,0.08300749985576876,0,0,0.6917291654647396,0,0,0,0,0.24902249956730627,0,0
feel,0.2952876087885974,0.16404867154922076,0.21091972056328384,0.07030657352109461,0,0.03209647921615189,0.035153286760547305,0,0,0.16404867154922076,0,0,0.41012167887305195,0,0,0,0.5905752175771948,0,0,0,0,0,0.036910951098574674,0,0,0.04613868887321834,0,0,0.16404867154922076,0.16404867154922076,0,0,0,0,0,0,0.36910951098574674,0.26364965070410484,0.41012167887305195,0,0,0.022714431445276722,0,0,0.07770726547068352,0,0,0.07030657352109461,0,0,0,0,0,0,0,0,0,0.13422164035845335,0,0.07030657352109461,0,0,0,0.2684432807169067
like,0.15,0,0.35714285714285715,0.11904761904761904,0,0.043478260869565216,0.023809523809523808,0,0,0,0,0,0.05555555555555555,0,0.058823529411764705,0,0.43333333333333335,0,0,0,0,0,0,0,0,0,0.37037037037037035,0,0.027777777777777776,0,0,0,0,0.30952380952380953,0.16666666666666666,0.057692307692307696,0.4583333333333333,0.2857142857142857,0.3333333333333333,0.11764705882352941,0,0.046153846153846156,0.047619047619047616,0.07142857142857142,0.05263157894736842,0,0.05263157894736842,0.19047619047619047,0.043478260869565216,0,0.29411764705882354,0.1,0,0.13333333333333333,0,0.1111111111111111,0,0.09090909090909091,0,0,0,0.8,0,0.09090909090909091
livin',0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11764705882352941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4444444444444446,0,0,0,0,0,0,0
a,0.0668439943341033,0.012378517469278387,0.11936427559661303,0.007957618373107534,0.03133312234411092,0.025429780453191473,0,0.0037135552407835167,0.023049653218656308,0.05570332861175274,0.06266624468822184,0,0.003094629367319597,0,0.05897999500067938,0.03342199716705165,0.05570332861175274,0.07736573418298992,0.013925832152938186,0,0.007957618373107534,0,0.02924424752117019,0.007595908447057193,0,0.03133312234411092,0.06808184608103113,0,0.07427110481567033,0.046419440509793956,0.08355499291762912,0.11393862670585789,0.05406499541728944,0.015915236746215068,0.16710998583525824,0.006427307147509932,0.07659207684116003,0.03580928267898391,0.14854220963134065,0.05406499541728944,0.009549142047729041,0.028280151449043705,0.007957618373107534,0.10742784803695174,0.026385787237146036,0,0.05277157447429207,0.015915236746215068,0.021796954674164117,0.1021227691215467,0.049149995833899486,0.025066497875288734,0.018567776203917582,0.05013299575057747,0.05013299575057747,0.09283888101958791,0.16710998583525824,0.025319694823523975,0.023519183191628937,0.011936427559661303,0.16710998583525824,0.16710998583525824,0.02088874822940728,0.007595908447057193
turn,0.4245112497836531,0,0,0,0,0,0.13476547612179463,0,0,0,0,0,0.6289055552350417,0,0,0.09433583328525624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04353961536242596,0,0,0,0,0,0,0,0,0,0,0.07861319440438021,0,0,0,0,0,0,0.06738273806089731,0,0,0,0.12863977266171306
can't,0.2034215715337913,0.3013652911611723,0,0.2906022450482733,0.9323488695298768,0.29481387178810337,0,0.030136529116117233,0.04676357966294053,0.1004550970537241,0,0,0,0.1937348300321822,0.07977316530736914,0.0904095873483517,0.0904095873483517,0,0,0,0.06457827667739406,0,0,0,0,0,0,0,0,0.6027305823223446,0.06780719051126377,0,0,0.9686741501609111,0.22602396837087924,0,0.05650599209271981,0,0,0,0,0.0208637509265427,0,0,0,0,0,0,0,0.07534132279029307,0.15954633061473827,0,0,0,0,0,0,0,0,0.7103610434513348,0,0,0.04237949406953986,0.36985740278871143
sleep,0.5517107857668957,0,0,0,0,0,0.1751462811958399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05658572161711751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.668740346384116
run,0.4245112497836531,0,0,0,0,0,0,0.06289055552350417,0,0,0,0,0,0,0.08323749995757904,0,0,0,0,0,0.13476547612179463,0,0.07075187496394218,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1179197916065703,0,0,0,0,0.04353961536242596,0,0,0,0,0,0,0,0,0,0,0,0,0,0.786131944043802,0,0,0,0,0,0,0,0
away,0.5122556248918265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3009666663919404,0,0,0,0,0,0.12648287034366087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18972430551549133,0,0,0,0,0,0,0.18972430551549133,0,0,0,0,0,0,0
don't,0.4068431430675827,0,0,0.01614456916934852,0,0.04422208076821551,0.5166262134191526,0.015068264558058618,0.046763579662940535,0,0,0,0,0.09686741501609111,0.07977316530736915,0.022602396837087927,0.06780719051126378,0,0.11301198418543963,0.028252996046359908,0,0,0,0.015410725116196315,0.03568799500592831,0.042379494069539864,0.05022754852686206,0.13561438102252757,0,0.18835330697573274,0.13561438102252757,0,0.3789225352100035,0,0,0.02607968865817838,0.28252996046359913,0.048433707508045556,0.03767066139514654,0.2991493699026343,0,0,0,0.3390359525563189,0.03568799500592831,0.02948138717881034,0.07137599001185661,0,0.11792554871524136,0.03767066139514654,0.11965974796105373,0.10171078576689567,0,0.1582167778596155,0.06780719051126378,0.18835330697573274,0,0,0.020091019410744825,0.06457827667739408,0,0,0,0.03082145023239263
ever,1.6068431430675827,0,0,0,0,0.23287581783588154,0,0.17853812700750918,0,0,0,0,0.04959392416875255,0,0.078766820738607,0,0,0,0,0,0,0,0.20085539288344784,0,0,0,0.2975635450125153,0,0,0,0,0,0,0,0,0,0,0.2869362755477826,0.44634531751877293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
look,1.3140543649173106,0,0,0.12514803475402958,0,0,0,0,0,0.12978314715232697,0,0,0,0.25029606950805916,0.05153154372224748,0.058402416218547144,0,0,0,0,0,0,0,0,0,0,0.06489157357616349,0,0,0,0,0,0,0,0.2920120810927357,0,0,0,0,0.05153154372224748,0.05005921390161184,0,0,0,0,0,0.27664302419311804,0,0.07617706463288758,0.09733736036424523,0,0.13140543649173106,0.048668680182122614,0,0.17520724865564144,0.09733736036424523,0,0,0,0,0,0,0,0.07963965847983702
back,1.0512434919338485,0,0,0,0,0.03808853231644379,0.04171601158467653,0.0389349441456981,0,0,0,0,0,0,0.15459463116674246,0.058402416218547144,0.058402416218547144,0,0.8760362432782072,0,0,0,0,0.07963965847983702,0,0,0.06489157357616349,0,0,0,0,0,0,0,0,0.03369370166454643,0.14600604054636784,0,0,0,0.7008289946225658,0.13477480665818573,0,0,0.09221434139770601,0,0,0,0,0.09733736036424523,0,0.04380181216391036,0.3893494414569809,0,0,0,0,0,0,0,0,0,0,0
heart,0.4019206443053099,0,0,0,0,0,0.0382781566005057,0.07145255898761065,0.05543733024900826,0,0,0,0,0,0,0.3751259346849559,0,0,0,0,0.1531126264020228,0,0.04019206443053099,0,0.0846148724853284,0.1507202416144912,0,0,0,0.1786313974690266,0.08038412886106198,0,0,0.0382781566005057,0,0,0,0.2296689396030342,0.0893156987345133,0,0.09186757584121369,0,0.1531126264020228,0,0,0,0,0.3062252528040456,0,0,0,0.5224968375969029,0.04465784936725665,0.05358941924070798,0,0,0,0,0,0,0,0,0,0
stops,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.631578947368421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
at,0.2628108729834621,0,0,0,0,0,0.04171601158467653,0.0389349441456981,0,0,0,0,0,0.25029606950805916,0,0,0,0,0,0,0.08343202316935305,0,0.17520724865564144,0,0.03073811379923534,0,0.06489157357616349,0,0.048668680182122614,0.09733736036424523,0,0,0,0,0,0.06738740332909286,0,0,0,0,0,0.026954961331637144,0,0,0,0,0,0,0.07617706463288758,0.19467472072849046,0.10306308744449497,0.17520724865564144,0,0,0.17520724865564144,0,0,0,0,0,0,0.3504144973112829,0,0
one,0.2411523865831859,0,0,0,0,0.06989924248787997,0.3062252528040456,0,0,0,0.8038412886106198,0,0.0893156987345133,0,0.47284781682977634,0.05358941924070798,0,0,0,0,0,0,0,0,0.028204957495109463,0.45216072484347364,0,0,0,0,0.2411523865831859,0,0.04728478168297763,0.0382781566005057,0,0,0,0.17225170470227566,0.2679470962035399,0,0.27560272752364107,0,0,0,0,0,0,0.1531126264020228,0.06989924248787997,0,0.09456956336595526,0,0,0,0.16076825772212397,0,0,0,0,0,0,0,0,0.14615296156556723
touch,0.5517107857668957,0.2724497707490843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02724497707490843,0,0,0,0,0.8359254329801449
baby,0.22146570659144804,0,0.31637958084492573,0.035153286760547305,0,0,0.035153286760547305,0.13123893723937663,0,0,0,0,0.24607300732383114,0,0.04342464835126432,0.04921460146476623,0.04921460146476623,0,0,0,0,0.2684432807169067,0,0,0.051804843647122345,0,0,0,0,0,0,0.20133246053768003,0,0.07030657352109461,0,0,0.5536642664786201,0,0.4921460146476623,0,0.6749431058025083,0,0,0,0,0.4493507090261265,0,0,0,0.16404867154922076,0,0,0,0.1476438043942987,0,0,0.08202433577461038,0,0.07655604672296969,0,0,0,0,0.13422164035845335
believe,0.4245112497836531,0,0.20214821418269194,0,0,0,0,0,0,0,0,0,0,1.6171857134615355,0.08323749995757904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14150374992788436,0,1.4982749992364228,0,0,0,0,0.5053705354567299,0,0,0,0,0,0,0,0,0.1489513157135625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
this,0.16396641065872222,0,0,0.026026414390273367,0,0.11881623960776973,0,0,0.1884671386881865,0,0,0.5787049787954902,0,0,0.45010387239649235,0,0.03643698014638272,0,0,0.04554622518297839,0,0,0.19129414576850926,0,0,0.0341596688872338,0.16194213398392318,0,0.030364150121985595,0,0,0,0.06430055319949891,0.0780792431708201,0.18218490073191357,0.021021334699836185,0.3188235762808488,0,0,0.03215027659974946,0.031231697268328043,0.016817067759868947,0,0,0.05753207391534113,0,0,0.10410565756109347,0,0.303641501219856,0.06430055319949891,0.05465547021957408,0.24291320097588476,0,0.5465547021957408,0,0,0,0,0.1561584863416402,0,0,0,0.1490603733261111
is,0.16396641065872222,0,0.3123169726832804,0,0.2732773510978704,0.21386923129398552,0,0.04858264019517696,0.03769342773763729,0,0,0,0,0,0.25720221279799566,0,0.29149584117106175,0.12145660048794238,0,0.04554622518297839,0,0,0.24594961598808335,0,0.07670943188712151,0.3074370199851042,0,0,0,0.06072830024397119,0,0,0,0.052052828780546734,0.36436980146382714,0.04204266939967237,0.18218490073191357,0.11711886475623015,0,0.16075138299874728,0.062463394536656086,0.033634135519737894,0.20821131512218694,0.0780792431708201,0.28766036957670565,0,0,0,0,0.12145660048794238,0,0.02732773510978704,0.607283002439712,0,0,0,0,0,0,0,0.05753207391534113,0,0,0
real,0.44999999999999996,0,0,0.14285714285714285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057692307692307696,0.25,0,0,0,0,0.046153846153846156,0,0,0,0,0,0.5714285714285714,0,0.16666666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
